,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
210,0.824,0.366,-10.96,0.145,0.039,0.106,0.0403,0.895,73.949,4DQttwipnILl88cru3BRZx,249533
211,0.399,0.212,-16.03,0.0747,0.7,0.000434,0.116,0.149,137.76,1dZxI6OuzwJ283y3gOU1Kq,164067
212,0.707,0.716,-8.962,0.0879,0.057,4.25e-06,0.36,0.966,154.118,0czsQ1YOT71kdVfyFoTy3U,222600
213,0.671,0.256,-10.743,0.0387,0.608,0.0,0.0737,0.694,115.871,26PwuMotZqcczKLHi4Htz3,233560
214,0.831,0.65,-4.508,0.0601,0.155,0.262,0.105,0.826,101.681,7LOAChK8Lkj8ZdF1LuhNWP,152867
215,0.888,0.521,-6.845,0.306,0.229,0.0,0.0794,0.962,143.879,4SNxXAQ8QMlxLhYVX7nuoE,154333
216,0.681,0.713,-6.736,0.105,0.0624,0.0,0.0565,0.893,73.618,5Me6F9y6iArvYxyuP30m14,290627
217,0.73,0.584,-7.441,0.0486,0.0238,0.0798,0.107,0.414,83.769,50QPOvKYebMWt8EBckwSyl,218680
218,0.927,0.394,-14.755,0.0946,0.0981,0.000313,0.0748,0.74,118.495,4MrtLkW9caK5mebyWyoaCB,323227
219,0.7,0.473,-9.893,0.0687,0.129,0.000891,0.0452,0.578,91.558,30ELPvO4DH57Rq2kgj7a8e,207000
220,0.586,0.663,-6.547,0.0825,0.161,0.0,0.198,0.693,170.743,4abVwdCy5QUcyI3KS2lMJK,217200
221,0.811,0.428,-10.728,0.221,0.0122,0.317,0.344,0.653,80.962,0INtJm8gCJKtNaAYQNVlpZ,277893
222,0.722,0.605,-6.07,0.153,0.825,0.0178,0.248,0.709,165.998,7ixiCZEHWHc8FxaQXQh2P4,196507
223,0.789,0.41,-10.662,0.0513,0.188,0.0,0.0855,0.931,146.439,18GLelA5vVdzd9X7WGPmJ8,155987
224,0.704,0.597,-8.192,0.037,0.686,0.000273,0.303,0.932,78.349,2YmuRtJSxhPRdslwoqBgE1,196280
225,0.863,0.457,-11.445,0.0601,0.0105,0.000774,0.0978,0.382,73.724,70idjVtmzhvE1tXgHYEF2y,230040
226,0.792,0.256,-12.525,0.191,0.229,0.548,0.35,0.563,87.774,44L7aDHaRzb9pMWEZjSH8u,177000
227,0.818,0.475,-11.088,0.17,0.367,9.14e-06,0.0524,0.724,78.496,5xMGVCPC8fptCrhBGqeFxa,181394
228,0.75,0.474,-10.641,0.243,0.0497,0.0013,0.0896,0.425,164.889,4czopM9AcLjrH4IunzRoBg,387307
229,0.87,0.299,-13.409,0.248,0.122,0.0514,0.0926,0.933,75.895,4llIZen1Cn4mi3DJm2Lqlz,317360
230,0.772,0.46,-11.489,0.327,0.0279,2.21e-05,0.0633,0.8,78.786,58Zt987fK6gWxtO0MwEzPn,256240
231,0.79,0.442,-14.09,0.0873,0.392,0.0,0.639,0.965,150.137,4qsHN0A1uiS4stUbDjlUbe,204223
232,0.895,0.571,-8.636,0.0501,0.208,0.0,0.0781,0.933,128.171,1Pao4DTLMB4gJPTnqmLgSQ,158893
233,0.883,0.733,-9.153,0.128,0.161,0.00026,0.334,0.947,95.103,1HGyhNaRUFEDBiVLbvtbL6,245000
234,0.781,0.722,-8.376,0.0667,0.236,0.000398,0.077,0.533,87.858,0qeKzbUsW0V4ZWRJrHNiD3,229375
235,0.73,0.561,-12.851,0.203,0.0361,0.0473,0.0493,0.691,80.892,6r9KZ2g5dXZXXLF6vOHnet,231733
236,0.717,0.719,-3.166,0.0995,0.199,2.62e-06,0.195,0.766,84.623,1nsEptcDye2MUjMJQ1N5Rh,259400
237,0.802,0.648,-9.228,0.184,0.35,3.99e-05,0.06,0.685,96.853,71zvW0WZ0bap9gphp7Jhgp,280600
238,0.932,0.359,-12.958,0.0944,0.0597,0.0,0.136,0.906,127.153,2XsW8N3mMRD5blv4KGNHq6,244110
239,0.751,0.476,-13.766,0.139,0.0305,0.0,0.0837,0.843,128.301,71XtHUldHc13WRGrKhTixL,221267
240,0.833,0.502,-10.03,0.0996,0.607,0.0,0.109,0.877,130.144,57m9RMS9WpcWZFkMiP3yPV,273373
241,0.701,0.784,-7.212,0.204,0.128,0.0,0.0713,0.712,145.249,605ZHoLZx7PtQ8fXgvN10K,278872
242,0.842,0.562,-10.911,0.0995,0.0178,0.0263,0.0798,0.725,131.288,0Qb8jMMKrJiq21YnT6EfeZ,311293
243,0.825,0.62,-6.083,0.211,0.183,0.0,0.0822,0.744,150.243,6KGggJ08SRmMuJojRYM4Lv,206307
244,0.787,0.728,-7.705,0.218,0.0124,0.0,0.157,0.94,173.026,1SssFw74DdHVjRa6ADggdD,227067
245,0.865,0.549,-10.083,0.244,0.0845,0.156,0.081,0.616,142.8,1yxQwMLJIn5oBTOLl38GLL,233300
246,0.855,0.602,-7.289,0.0595,0.376,0.0,0.167,0.81,77.514,7578oiL9J6tFHXEjfCXFAS,235373
247,0.826,0.508,-8.713,0.0798,0.148,0.0,0.124,0.91,81.564,1YjBJlLZh4wwnfYZCr3jrE,247800
248,0.888,0.562,-6.684,0.0516,0.197,1.26e-05,0.077,0.842,126.792,4g4BE9VeeQwPOvQ5sJTpj2,225080
249,0.452,0.433,-9.189,0.0291,0.241,0.0,0.472,0.832,96.285,7056gVvC7P3PpltHgippd2,161973
250,0.599,0.787,-4.708,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065,6ZtrGCcn38kGImt2GPFbJB,185133
251,0.394,0.944,-6.506,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,6QewNVIDKdSl8Y3ycuHIei,292581
252,0.743,0.836,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,39shmbIHICJ2Wxnk1fPSdz,188987
253,0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie,175173
254,0.356,0.209,-13.931,0.0344,0.515,0.743,0.118,0.0575,119.926,02QGW1hPDxBizOPRrczqkw,510339
255,0.261,0.964,-6.654,0.0638,0.00141,2.87e-05,0.183,0.326,162.902,2wO8aOvN1ogLy1N8XT1WJE,233360
256,0.527,0.942,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.723,7FwBtcecmlpc1sLySPXeGE,241307
257,0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,203347
258,0.626,0.565,-10.027,0.0271,0.124,0.0,0.0811,0.924,116.61,6tunhVGD8C05MZNjSVIsjw,233507
259,0.413,0.881,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,5UWwZ5lm5PKu6eKsHAGxOk,250547
260,0.729,0.466,-7.832,0.0843,0.00721,0.366,0.252,0.295,123.858,7bxon8K9DP6stYx5ZO9WlK,231747
261,0.474,0.418,-9.654,0.0299,0.514,0.000343,0.0535,0.504,83.308,3L60Vu9qmY6fg2QroRIxgi,238600
262,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,292880
263,0.517,0.463,-9.664,0.0354,0.0116,9.65e-05,0.0742,0.49,114.891,05d0sXGApO7BPFY9tMwCXm,206493
264,0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,313573
265,0.491,0.802,-7.106,0.0392,0.25,0.0,0.387,0.472,119.25,77NNZQSqzLNqh2A9JhLRkg,248907
266,0.629,0.547,-13.123,0.055,0.72,0.00314,0.0604,0.197,108.375,75FEaRjZTKLhTrFGsfMUXR,298933
267,0.717,0.583,-8.936,0.0329,0.595,0.000143,0.139,0.962,113.261,25fOmfH1Kq6RmQrWgKFgvV,248800
268,0.532,0.736,-6.901,0.0383,0.000146,0.000961,0.292,0.656,125.105,6ZOdsfgq6ygEPnG3nCIY8L,354813
269,0.493,0.866,-5.665,0.0976,0.00178,2.23e-05,0.0775,0.489,131.06,0i1RTnH2Lj5gTDRU5wtyT2,271520
270,0.463,0.629,-7.075,0.0269,0.0524,0.0,0.176,0.459,81.797,0cO7JEo8deKuQMWpDyjenY,221387
271,0.36,0.905,-3.808,0.0812,1.37e-05,7.51e-06,0.0753,0.309,144.544,4xanWVQIzdCf51mg8cd1cQ,267973
272,0.573,0.683,-6.644,0.176,0.461,0.0,0.0935,0.817,169.519,0qRR9d89hIS0MHRkQ0ejxX,142787
273,0.428,0.599,-2.135,0.0286,0.0665,9.86e-06,0.137,0.134,125.83,6eEYGGFfFbtKHCgJM4uh9v,301730
274,0.566,0.252,-15.084,0.0328,0.865,3.22e-05,0.109,0.257,126.109,3KwsuUstyHS3a5z2GGYEST,226693
275,0.429,0.812,-6.252,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,7xdLNxZCtY68x5MAOBEmBq,238627
276,0.392,0.476,-7.583,0.0249,0.397,0.000163,0.309,0.234,78.031,1xsYj84j7hUDDnTTerGWlH,267597
277,0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,5OQsiBsky2k2kDKy2bX2eT,235293
278,0.413,0.539,-11.507,0.0334,0.00138,5.41e-06,0.438,0.897,126.737,2Q9oQ6jIaz3kY00qehhmzk,205200
279,0.519,0.833,-6.947,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,4f3RDq9nYPBeR1yMSgnmBm,310080
280,0.513,0.262,-16.875,0.0276,0.313,5.51e-06,0.456,0.357,108.383,7dQC53NiYOY9gKg3Qsu2Bs,243000
281,0.478,0.876,-5.669,0.0568,0.00812,0.064,0.167,0.78,145.225,1Cr0L9EsOePPOAoXRTxo1p,235480
282,0.752,0.684,-7.599,0.15,0.0994,0.0,0.0897,0.539,141.075,64UioB4Nmwgn2f4cbIpAkl,176440
283,0.682,0.584,-9.507,0.031,0.182,0.000107,0.0468,0.709,92.793,6QZo2TgclkUMwJgggi8QSQ,295347
284,0.403,0.272,-13.492,0.0325,0.403,0.17,0.0806,0.105,130.872,679zqcQuKakOGI93NPCqB8,345787
285,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,331267
286,0.638,0.867,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,72ahyckBJfTigJCFCviVN7,243373
287,0.556,0.734,-8.204,0.0319,0.452,5.68e-05,0.41,0.771,114.264,6SIV02mskzzc3KXK7t4NHj,210453
288,0.412,0.919,-7.291,0.184,0.0124,0.0601,0.424,0.572,166.367,0tZ3mElWcr74OOhKEiNz1x,229467
289,0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,2SiXAy7TuUkycRVbbWDEpo,210173
290,0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,1QEEqeFIZktqIpPI4jSVSF,285133
291,0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120
292,0.506,0.655,-7.21,0.164,0.0278,0.173,0.102,0.612,77.406,0O2SYh5AZ0y8MAPOVC4Mxz,438551
293,0.688,0.739,-9.526,0.0744,0.321,0.011,0.174,0.77,124.065,52MmMUuyjO64Y1EiF7Y8KH,188880
294,0.524,0.953,-7.097,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,669cOBjpY4Y5O98Nmk6139,253827
295,0.635,0.686,-15.648,0.053,0.209,0.0176,0.282,0.464,125.988,2EC9IJj7g0mN1Q5VrZkiYY,274747
296,0.535,0.884,-5.499,0.0407,0.00188,0.00126,0.14,0.796,120.555,4U7NhC2rQTAhH7dw7H0goB,205987
297,0.436,0.876,-4.902,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,3sKLf8SmgbyIikCTBZty9F,255080
298,0.515,0.766,-12.768,0.0343,0.0249,0.00103,0.455,0.774,146.911,35k31HZI4z9PbBOioaI4dZ,221000
299,0.542,0.915,-9.637,0.0549,0.319,5.34e-05,0.171,0.92,159.81,6NdcSEhpGGAYXNnnhGS2s6,175400
300,0.61,0.838,-8.616,0.0301,0.102,6.14e-05,0.111,0.693,129.583,5YxEnjsmZ7evSmOFaRuvRt,237000
301,0.704,0.528,-13.382,0.0358,0.22,0.35,0.14,0.73,117.472,5tmrnhMxx39jnu3kjopMdP,238267
302,0.426,0.693,-9.759,0.0377,0.0251,0.0065,0.101,0.751,126.804,1oT20g6f8rvymheUIdFr19,219840
303,0.379,0.76,-10.961,0.0378,0.00298,0.0296,0.104,0.491,99.436,73TxYZd0lBCVRrHawrAglA,274088
304,0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493
305,0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,6zeE5tKyr8Nu882DQhhSQI,206267
306,0.579,0.872,-6.126,0.159,0.159,0.0,0.0935,0.761,76.214,1xOXXYh6lTW8laxlW7JP2J,235560
307,0.388,0.338,-10.054,0.0329,0.652,3.73e-06,0.248,0.478,177.765,2RlgNHKcydI9sayD2Df2xp,303373
308,0.316,0.739,-5.843,0.0338,0.036,0.0,0.187,0.371,174.903,7CR06UPgZvsd2Y3MNjIVnA,201240
309,0.284,0.875,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,1L94M3KIu7QluZe63g64rv,340907
310,0.43,0.463,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,1IqFh00G2kvvMm8pRMpehA,271333
311,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,0hCB0YR03f6AmQaHbwWDe8,333893
312,0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,4KfSdst7rW39C0sfhArdrz,261933
313,0.265,0.758,-5.383,0.0464,0.00297,0.000232,0.154,0.169,137.079,7D04SIiYAZq6Kpc4qFhBKY,231093
314,0.389,0.873,-4.768,0.0475,0.00532,0.0055,0.273,0.303,106.767,69QHm3pustz01CJRwdo20z,312293
315,0.454,0.913,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,7ACxUo21jtTHzy7ZEV56vU,293183
316,0.651,0.801,-7.34,0.0514,0.123,0.0,0.0825,0.776,133.769,5jzma6gCzYtKB1DbEwFZKH,200480
317,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,0wJoRiX5K5BxlqZTolB2LD,170813
318,0.653,0.73,-10.613,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,220311
319,0.575,0.318,-16.729,0.109,0.683,0.000202,0.0934,0.385,104.522,5p3JunprHCxClJjOmcLV8G,254173
320,0.608,0.768,-9.911,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,7b4yGtR0rujvLi5EBfKKJ2,211160
321,0.441,0.908,-4.627,0.115,0.000183,0.00328,0.0612,0.632,145.439,6FBmHx1FuaSnTnnnaThgbF,287400
322,0.197,0.796,-7.335,0.0645,0.000541,0.417,0.187,0.522,175.02,5u5qlnyVaewWugJIjzilIc,261387
323,0.338,0.887,-8.873,0.0438,0.00962,0.011,0.556,0.399,206.255,6hnCx2jmD0RPkbtzUXSBn4,223667
324,0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,4o6BgsqLIBViaGVbx5rbRk,190627
325,0.39,0.397,-9.963,0.0513,0.287,0.0,0.207,0.246,144.031,3z8h0TU7ReDPLIbEnYhWZb,354947
326,0.429,0.668,-7.539,0.044,0.208,0.0,0.538,0.398,77.737,0WNGPpmWqzPnk0psUhJ3SX,211067
327,0.485,0.782,-12.526,0.0875,0.153,0.0381,0.798,0.482,80.726,6UTxpt4Fn0cRBZlki1dRFq,287340
328,0.667,0.755,-7.246,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,3w6wDlhf8jA35Mlu3rCp1p,286220
329,0.753,0.427,-11.112,0.0387,0.00787,0.00065,0.058,0.295,119.18,1CtAzw53AIXKjAemxy4b1j,255680
330,0.529,0.932,-7.501,0.0488,0.00251,0.00109,0.136,0.571,138.158,71SvEDmsOwIWw1IozsZoMA,201693
331,0.762,0.722,-8.712,0.0428,0.0922,0.000368,0.132,0.966,122.769,6ITuEsxEy2qPhqMowdDAeI,194667
332,0.331,0.55,-6.483,0.0272,0.605,3.96e-06,0.192,0.429,177.734,70C4NyhjD5OZUMzvWZ3njJ,339000
333,0.497,0.552,-7.102,0.0307,0.679,0.0314,0.089,0.633,124.359,4nmne9J3YCEdhvjTzwiAgu,195867
334,0.549,0.651,-7.097,0.0323,0.583,0.0,0.121,0.368,122.818,2hdNya0b6Cc2YJ8IyaQIWp,212307
335,0.578,0.654,-12.421,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,0WoFs3EdGOx58yX5BtXvOa,216467
336,0.59,0.785,-4.728,0.0341,0.0172,0.000215,0.114,0.674,141.18,5yEwEUGYpCWsSOC0rm8gFJ,223520
337,0.544,0.897,-6.056,0.0471,0.241,0.0,0.13,0.647,157.17,34x6hEJgGAOQvmlMql5Ige,215133
338,0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662,3MrRksHupTVEQ7YbA0FsZK,310333
339,0.339,0.976,-4.782,0.0909,0.00649,0.00672,0.123,0.672,144.723,3clIHVzJ9J2rvvrFUKLICo,232333
340,0.5,0.851,-6.027,0.038,0.0128,0.00698,0.136,0.358,125.599,2TlXPShOrPn4K51fP0Fykd,275040
341,0.502,0.488,-12.265,0.0261,0.3,0.128,0.319,0.74,89.279,3vfIv3pvYlLOa0wKIEuqFn,377560
342,0.586,0.941,-5.139,0.0375,0.0167,0.000776,0.068,0.831,135.448,4xh7W7tlNMIczFhupCPniY,223613
343,0.506,0.766,-8.242,0.0304,0.0434,0.161,0.27,0.611,112.64,5Ci3b8pfpLA9Zk17qGXBCF,217360
344,0.619,0.948,-6.642,0.0659,0.0813,2.75e-05,0.369,0.373,110.107,5EJzzEbCjWUc4HFmt9Jzok,241160
345,0.394,0.933,-4.061,0.0747,0.000144,0.0806,0.33,0.544,179.989,6g4HTcjvs6lLnzDyqTgmuF,203920
346,0.536,0.901,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,276880
347,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,3YuaBvuZqcwN3CEAyyoaei,293960
348,0.507,0.851,-5.995,0.0386,0.0612,0.157,0.371,0.587,98.061,4sQdW03IQh3tsZeBELdt5G,199187
349,0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965,28P5HAF0Kll9Xd9dX4qw7A,243773
350,0.443,0.727,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,1xKQbqQtQWrtQS47fUJBtl,253333
351,0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800
352,0.532,0.728,-9.079,0.0352,0.106,0.0108,0.0849,0.69,134.303,3fkPMWQ6cBNBLuFcPyMS8s,271000
353,0.717,0.588,-13.953,0.0535,0.331,0.0,0.102,0.852,131.537,2F1fnE1a8zQCogM6jJifHH,194267
354,0.435,0.882,-8.996,0.0908,0.15,0.00837,0.0992,0.56,199.263,4VDHlRakaVHzHE8PUdcU49,225307
355,0.581,0.624,-8.346,0.0777,0.0987,0.0,0.0411,0.637,139.714,4vO9dmzNRqDhFY3jD1a3P7,151293
356,0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,140773
357,0.549,0.916,-4.185,0.034,0.0049,0.123,0.104,0.632,127.131,0SvfyHYDp2uIsHt53LDlI9,219400
358,0.513,0.396,-13.061,0.0299,0.251,0.177,0.11,0.229,140.208,6HSXNV0b4M4cLJ7ljgVVeh,149880
359,0.56,0.721,-6.669,0.0629,0.225,0.0339,0.0453,0.966,119.285,3fnPv1LRMxENr63afVhaz1,182707
360,0.538,0.841,-7.547,0.0375,0.0424,0.00177,0.312,0.881,93.077,0emHuukZSuaOzOlsAWHj2W,231640
361,0.699,0.839,-5.457,0.0286,0.0125,1.83e-05,0.309,0.919,125.63,7cXFtXbWRpjcA7x2h29W3y,260187
362,0.486,0.449,-10.298,0.0267,0.166,2.23e-06,0.54,0.549,100.456,0pQskrTITgmCMyr85tb9qq,254293
363,0.499,0.318,-13.776,0.0485,0.718,0.00101,0.379,0.282,121.498,1HzDhHApjdjXPLHF6GGYhu,321080
364,0.451,0.962,-3.947,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4ECNtOnqzxutZkXP4TE3n3,323707
365,0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,266720
366,0.404,0.492,-9.669,0.0284,0.0295,0.311,0.129,0.23,129.969,1Za42zP82buuWhIgBqQGC8,427067
367,0.584,0.833,-5.824,0.0358,0.000265,0.00595,0.32,0.671,124.018,1QLyDdhB9gmxbGv0K1kFyT,254347
368,0.637,0.673,-6.966,0.0297,0.0164,2.35e-05,0.115,0.588,113.795,5fV4Y8X5c4sIHouyq7E5gA,216733
369,0.662,0.854,-2.934,0.0509,0.0416,0.000886,0.757,0.723,144.737,0K7JxOMOrnq8JPHIcc3dow,245640
370,0.362,0.961,-5.664,0.0857,0.024,9.35e-06,0.159,0.491,164.019,2RaA6kIcvomt77qlIgGhCT,153840
371,0.596,0.448,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,264504
372,0.592,0.705,-10.276,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,3f0U5NaD1bCk8nmKpn2ZJY,215400
373,0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,1H4idkmruFoJBg1DvUv2tY,313027
374,0.714,0.937,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,5EOoMWIB9iK4ZpcSex9Ec7,194147
375,0.449,0.811,-8.17,0.0458,0.117,2.28e-05,0.0393,0.736,124.594,5PHGTeEdFxTEb4hepxug86,229533
376,0.599,0.79,-3.58,0.043,0.00257,0.00181,0.312,0.961,103.783,05NYcsjJwOYq4jIiKPVj9p,188067
377,0.442,0.793,-5.378,0.0354,0.0557,0.0,0.0934,0.547,123.67,1A3OA6zON5HHueFm4ejrRF,202867
378,0.465,0.907,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293,6kooDsorCpWVMGc994XjWN,238973
379,0.588,0.641,-12.205,0.0312,0.0841,0.000663,0.303,0.548,119.374,2Z81PDDYNMTxZKiU2XIuFx,337933
380,0.27,0.944,-4.199,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,6hTcuIQa0sxrrByu9wTD7s,269920
381,0.736,0.379,-13.208,0.0539,0.301,0.345,0.104,0.948,128.399,5u6y4u5EgDv0peILf60H5t,256933
382,0.601,0.859,-5.263,0.0276,0.000359,0.00124,0.0871,0.446,125.145,1UBQ5GK8JaQjm5VbkBZY66,258027
383,0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,5XcZRgJv3zMhTqCyESjQrF,270080
384,0.624,0.91,-5.703,0.0297,0.0285,0.000198,0.0789,0.767,104.042,7kzKAuUzOITUauHAhoMoxA,193051
385,0.281,0.515,-7.406,0.0317,0.46,1.72e-06,0.0896,0.525,79.299,7wX29xMHDLiU5vL8pwQOdr,183933
386,0.47,0.505,-11.966,0.171,0.0194,0.00104,0.206,0.767,124.065,7Gx2q0ueNwvDp2BOZYGCMO,380080
387,0.458,0.931,-4.988,0.0634,0.148,8.4e-05,0.303,0.477,95.687,46FW5ZZ6fOF1WpMTEOVEHX,216133
388,0.69,0.647,-8.319,0.0484,0.507,9.5e-06,0.118,0.3,100.745,6Xtm8qDnhjaBZ3ZlzBZmCm,203347
389,0.472,0.946,-4.591,0.145,0.0372,0.0,0.352,0.486,177.489,7LygtNjQ65PSdzVjUnHXQb,201027
390,0.678,0.493,-13.782,0.0302,0.0882,0.153,0.264,0.914,122.627,0nFZ2HQRnIxiwraCm2X6Uq,166960
391,0.61,0.824,-6.046,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,0IXpUl1fn2QZcBavfuq0H4,210133
392,0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,5CQ30WqJwcep0pYcV4AMNc,482830
393,0.547,0.718,-10.075,0.268,0.825,0.000157,0.873,0.927,200.682,68a1PNlHfiQqUlCrUIyOoH,203580
394,0.668,0.48,-15.788,0.0863,0.33,0.000169,0.0636,0.766,90.919,5JSNcb3MwTxkDH4mrYKnHG,185827
395,0.605,0.662,-6.993,0.0924,0.432,0.0,0.116,0.953,93.771,0m3hiKjI2QGSKxvG732Ekq,162360
396,0.507,0.225,-21.536,0.0526,0.664,1.37e-05,0.0893,0.704,79.322,6wp1NwIYmuAxwFWeQjc8tm,202113
397,0.851,0.73,-11.048,0.347,0.453,6.34e-05,0.124,0.905,93.698,0NLIFSZxPzQhCwnkn5PJYs,152267
398,0.479,0.741,-6.196,0.282,0.0585,0.0,0.964,0.647,86.091,4IhgFq4UseWi8RNH7OCZmv,216867
399,0.877,0.508,-12.528,0.149,0.509,0.00251,0.107,0.968,151.987,6y5s9BzDRNWNVgJFeAjOld,257787
400,0.705,0.355,-13.347,0.131,0.727,1.35e-05,0.183,0.846,93.388,7Bq17tNAUCLceZQOJMnj3D,158800
401,0.502,0.523,-8.665,0.149,0.499,0.000966,0.101,0.587,110.555,06Q1W3dLvNk5Gawy7piDu3,261733
402,0.735,0.776,-10.06,0.233,0.593,0.0,0.175,0.899,104.821,7bdhM9AJqWAIHooF4sh3wW,277933
403,0.673,0.681,-9.992,0.0501,0.418,1.59e-05,0.238,0.821,111.541,7mkvi46DO25BAkcD9OWrpz,155467
404,0.508,0.572,-8.028,0.112,0.357,0.0,0.91,0.691,90.437,1w4yf45JnLMKpnE8LDK2mU,153252
405,0.695,0.924,-4.178,0.0454,0.229,0.0,0.264,0.964,94.827,0rImThhPOV8wtgeyltD6no,232800
406,0.66,0.85,-6.456,0.117,0.54,1.46e-06,0.224,0.912,109.32,7zmPKMVz5Tu4HyYPQrlMHa,146667
407,0.69,0.613,-11.531,0.0332,0.554,0.0,0.0673,0.919,100.937,4M2j1X47FwMozJrnJHnYNm,97200
408,0.729,0.768,-9.83,0.0557,0.397,0.000925,0.116,0.849,157.884,3ePoh7vNGKOTuzjMNOB7I7,189493
409,0.672,0.656,-11.054,0.0938,0.338,0.0,0.09,0.973,99.108,6uWFk6dnLkJRTF705Q5V58,201085
410,0.663,0.721,-6.824,0.244,0.458,0.0,0.101,0.884,103.076,1jVluJuJnBDhTsyAGLNEPA,292760
411,0.461,0.589,-7.578,0.315,0.189,0.0,0.132,0.964,75.203,0yiDjs2EhuIOGv5nauR7Cb,194547
412,0.648,0.74,-9.67,0.208,0.134,0.0,0.0819,0.96,110.994,072JReybalIBM7sUBT690l,305293
413,0.532,0.783,-9.537,0.117,0.438,2.61e-05,0.596,0.749,145.984,3v6nNd7zI8EPlHflsy2UtC,195573
414,0.488,0.834,-7.353,0.0893,0.566,0.0,0.53,0.924,123.773,3yOhW3xxKKZYop4kb7OkQC,176400
415,0.705,0.337,-14.457,0.343,0.284,3.12e-06,0.0747,0.6,96.556,3C8ULtjiUmTtcpE7QJBZ7G,205200
416,0.635,0.795,-7.338,0.189,0.393,0.0,0.0822,0.964,104.614,7zjQUpmz0SkAwYiGbzL40F,171293
417,0.747,0.556,-7.743,0.0935,0.265,0.0,0.137,0.848,113.717,0DLLQHCiMG1HMljBqFU8KF,144240
418,0.725,0.477,-8.704,0.188,0.101,0.0,0.0954,0.702,110.199,3SLfDGY3UqESBUEdd7K2Ev,240640
